@RELATION BD_IMDB-BINARY_1
@ATTRIBUTE class {c1,c2}
@ATTRIBUTE p_0_x_1 NUMERIC
@ATTRIBUTE p_0_x_2 NUMERIC
@ATTRIBUTE p_0_x_3 NUMERIC
@ATTRIBUTE p_0_x_4 NUMERIC
@ATTRIBUTE p_0_x_5 NUMERIC
@ATTRIBUTE p_0_x_6 NUMERIC
@ATTRIBUTE p_0_x_7 NUMERIC
@ATTRIBUTE p_0_x_8 NUMERIC
@ATTRIBUTE p_0_x_9 NUMERIC
@ATTRIBUTE p_0_x_10 NUMERIC
@ATTRIBUTE p_0_x_11 NUMERIC
@ATTRIBUTE p_0_x_12 NUMERIC
@ATTRIBUTE p_0_x_13 NUMERIC
@ATTRIBUTE p_0_x_14 NUMERIC
@ATTRIBUTE p_0_x_15 NUMERIC
@ATTRIBUTE p_0_x_16 NUMERIC
@ATTRIBUTE p_0_x_17 NUMERIC
@ATTRIBUTE p_0_x_18 NUMERIC
@ATTRIBUTE p_0_x_19 NUMERIC
@ATTRIBUTE p_0_x_20 NUMERIC
@ATTRIBUTE p_0_x_21 NUMERIC
@ATTRIBUTE p_0_x_22 NUMERIC
@ATTRIBUTE p_0_x_23 NUMERIC
@ATTRIBUTE p_0_x_24 NUMERIC
@ATTRIBUTE p_0_x_25 NUMERIC
@ATTRIBUTE p_0_x_26 NUMERIC
@ATTRIBUTE p_0_x_27 NUMERIC
@ATTRIBUTE p_0_x_28 NUMERIC
@ATTRIBUTE p_0_x_29 NUMERIC
@ATTRIBUTE p_0_x_30 NUMERIC
@ATTRIBUTE p_0_x_31 NUMERIC
@ATTRIBUTE p_0_x_32 NUMERIC
@ATTRIBUTE p_0_x_33 NUMERIC
@ATTRIBUTE p_0_x_34 NUMERIC
@ATTRIBUTE p_0_x_35 NUMERIC
@ATTRIBUTE p_0_x_36 NUMERIC
@ATTRIBUTE p_0_x_37 NUMERIC
@ATTRIBUTE p_0_x_38 NUMERIC
@ATTRIBUTE p_0_x_39 NUMERIC
@ATTRIBUTE p_0_x_40 NUMERIC
@ATTRIBUTE p_0_x_41 NUMERIC
@ATTRIBUTE p_0_x_42 NUMERIC
@ATTRIBUTE p_0_x_43 NUMERIC
@ATTRIBUTE p_0_x_44 NUMERIC
@ATTRIBUTE p_0_x_45 NUMERIC
@ATTRIBUTE p_0_x_46 NUMERIC
@ATTRIBUTE p_0_x_47 NUMERIC
@ATTRIBUTE p_0_x_48 NUMERIC
@ATTRIBUTE p_0_x_49 NUMERIC
@ATTRIBUTE p_0_x_50 NUMERIC
@ATTRIBUTE p_0_x_51 NUMERIC
@ATTRIBUTE p_0_x_52 NUMERIC
@ATTRIBUTE p_0_x_53 NUMERIC
@ATTRIBUTE p_0_x_54 NUMERIC
@ATTRIBUTE p_0_x_55 NUMERIC
@ATTRIBUTE p_0_x_56 NUMERIC
@ATTRIBUTE p_0_x_57 NUMERIC
@ATTRIBUTE p_0_x_58 NUMERIC
@ATTRIBUTE p_0_x_59 NUMERIC
@ATTRIBUTE p_0_x_60 NUMERIC
@ATTRIBUTE p_0_x_61 NUMERIC
@ATTRIBUTE p_0_x_62 NUMERIC
@ATTRIBUTE p_0_x_63 NUMERIC
@ATTRIBUTE p_0_x_64 NUMERIC
@ATTRIBUTE p_0_x_65 NUMERIC
@ATTRIBUTE p_0_x_66 NUMERIC
@ATTRIBUTE p_0_x_67 NUMERIC
@ATTRIBUTE p_0_x_68 NUMERIC
@ATTRIBUTE p_0_x_69 NUMERIC
@ATTRIBUTE p_0_x_70 NUMERIC
@ATTRIBUTE p_0_x_71 NUMERIC
@ATTRIBUTE p_1_x_1 NUMERIC
@ATTRIBUTE p_1_x_2 NUMERIC
@ATTRIBUTE p_1_x_3 NUMERIC
@ATTRIBUTE p_1_x_4 NUMERIC
@ATTRIBUTE p_1_x_5 NUMERIC
@ATTRIBUTE p_1_x_6 NUMERIC
@ATTRIBUTE p_1_x_7 NUMERIC
@ATTRIBUTE p_1_x_8 NUMERIC
@ATTRIBUTE p_1_x_9 NUMERIC
@ATTRIBUTE p_1_x_10 NUMERIC
@ATTRIBUTE p_1_x_11 NUMERIC
@ATTRIBUTE p_2_x_1 NUMERIC
@ATTRIBUTE p_2_x_2 NUMERIC
@ATTRIBUTE p_2_x_3 NUMERIC
@ATTRIBUTE p_2_x_4 NUMERIC
@ATTRIBUTE p_2_x_5 NUMERIC
@ATTRIBUTE p_2_x_6 NUMERIC
@ATTRIBUTE p_2_x_7 NUMERIC
@ATTRIBUTE p_2_x_8 NUMERIC
@ATTRIBUTE p_2_x_9 NUMERIC
@ATTRIBUTE p_2_x_10 NUMERIC
@ATTRIBUTE p_3_x_1 NUMERIC
@ATTRIBUTE p_3_x_2 NUMERIC
@ATTRIBUTE p_3_x_3 NUMERIC
@ATTRIBUTE p_3_x_4 NUMERIC
@ATTRIBUTE p_3_x_5 NUMERIC
@ATTRIBUTE p_3_x_6 NUMERIC
@ATTRIBUTE p_3_x_7 NUMERIC
@ATTRIBUTE p_3_x_8 NUMERIC
@ATTRIBUTE p_3_x_9 NUMERIC
@ATTRIBUTE p_3_x_10 NUMERIC
@ATTRIBUTE p_3_x_11 NUMERIC
@ATTRIBUTE p_4_x_1 NUMERIC
@ATTRIBUTE p_4_x_2 NUMERIC
@ATTRIBUTE p_5_x_1 NUMERIC
@ATTRIBUTE p_5_x_2 NUMERIC
@ATTRIBUTE p_5_x_3 NUMERIC
@ATTRIBUTE p_5_x_4 NUMERIC
@ATTRIBUTE p_5_x_5 NUMERIC
@ATTRIBUTE p_5_x_6 NUMERIC
@ATTRIBUTE p_5_x_7 NUMERIC
@ATTRIBUTE p_5_x_8 NUMERIC
@ATTRIBUTE p_5_x_9 NUMERIC
@ATTRIBUTE p_5_x_10 NUMERIC
@ATTRIBUTE p_5_x_11 NUMERIC
@DATA
c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0.333333,0.333333,0,0,0,0,0,0,0,0.666667,0,0,0.20745,0,0,0,0,0,0,0,0,0.79255,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0,0,0,0,0.933786,0,0,0,0,0,0,0,0,0.0662142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933813,0,0.0661866,0,0,0,0,0,0,0,0,0.0661833,0.933817,0.0661866,0,0,0,0,0,0,0,0,0,0.933813,0.0660445,0.933955,0.0661866,0,0,0,0,0,0,0,0.933813,0,0
c2,0,0,0,0,0.112506,0,0.179829,0.448863,0.100924,0.0448611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202198,0,0.459909,0.224807,0,0.113086,0,0,0,0,0.176482,0,0.156929,0.497117,0.112981,0.0564906,0,0,0,0,0,0,0,0.262504,0.499775,0,0.237721,1,3.39386e-010,0,0,0.101129,0,0,0.314586,0.0449482,0,0.247203,0,0.292134
c2,0,0,0,0,0.404466,0.415711,0,0,0,0,0,0,0,0.179823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40351,0,0,0.41624,0,0.18025,0,0,0,0.180296,0.403406,0.416298,0,0,0,0,0.18025,0,0,0,0,0,0,0.40351,0,0,0.41624,0.449855,0.550145,0,0,0,0,0.16599,0.583201,0,0,0,0,0.25081
c2,0,0,0,0,0.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0.2,0,0,0.8,0,0,0,0,0,0.165322,0,0,0,0,0,0,0,0,0,0.834678,0.394563,0.605437,0,0,0,0,0.2,0,0,0.8,0,0,0
c2,0,0,0,0,0,0.833333,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.166667,0,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
c2,0,0,0,0.00864294,0,0.427613,0.247604,0,0,0.072998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135814,0,0.645118,0,0.104358,0,0.11471,0,0,0,0.0567488,0,0.363691,0.522687,0,0,0.0568739,0,0,0,0,0.11471,0,0.203721,0,0.57721,0,0.104358,0.522642,0.477358,0.0196293,0.225981,0,0,0.099108,0,0.480821,0,0.131937,0,0.0425233
c2,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0.0123187,0,0.253744,0,0.58715,0,0.146787,0,0,0.118344,0,0,0,0,0,0,0,0.881656,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0.202548,0,0.111159,0,0.607644,0,0,0,0,0,0,0,0,0,0.0786481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950381,0.00718556,0,0.0424339,0,0,0,0,0.297118,0,0.0985051,0,0.604377,0,0,0,0,0,0,0,0,0.297118,0.0985051,0,0.604377,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0.0554092,0.137311,0.240936,0.00533818,0.498811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722306,0,0.0493256,0.171884,0.121162,0.437961,0,0.147436,0,0,0,0.0652509,0.193679,0.268617,0.0247958,0.447657,0,0,0,0,0.148866,0.0710164,0,0,0,0.0500764,0.173521,0,0.556521,0.313569,0.686431,0,0,0.190419,0.238361,0,0.0953207,0.286458,0,0,0,0.189441
c2,0,0,0,0,0.363489,0.454699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0,0,0,0.363489,0.454699,0,0.181812,0,0,0,0,0,0,0,0,0,0.8,0,0,0.2,0.719166,0.280834,0,0.181812,0,0,0,0,0,0.363489,0,0,0.454699
c2,0,0,0,0,0,0.64823,0,0,0.167125,0,0,0,0,0.184645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395259,0,0,0,0.400187,0,0.204554,0,0,0,0.184901,0,0.648149,0,0,0.16695,0,0.204554,0,0,0,0,0,0.395259,0,0,0,0.400187,0.219578,0.780422,0,0.0205196,0,0,0,0,0.126913,0,0.103924,0,0.748643
c2,0,0,0,0,0,0.6668,0,0,0,0,0,0,0,0,0.3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666787,0,0,0,0.333213,0,0,0,0,0.333214,0.666786,0,0,0,0,0.0800775,0.119289,0,0,0,0,0,0,0,0,0.800633,0.523323,0.476677,0,0,0,0,0,0,0.666667,0.333333,0,0,0
c2,0,0,0,0,0,0,0.60063,0,0,0.399365,0,0,0,0,0,5.60768e-006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.44749e-010,0,0,0,0,0,5.60768e-006,0.60063,0,0,0.399365,4.44749e-010,0,0,0,0,0,0,0,0,0,1,0.656423,0.343577,0,0,0,0,0,0,5.60768e-006,0,0.60063,0,0.399365
c2,0,0,0,0.0956557,0,0.161771,0.657332,0,0,0,0,0,0,0,0.085241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166605,0,0.690546,0,0.14285,0,0,0,0.0956557,0.085241,0.161771,0.657332,0,0,0,0,0,0.14285,0,0,0,0.166605,0,0,0,0.690546,0.305724,0.694276,0,0,0,0,0.085241,0,0.0956557,0,0.161771,0,0.657332
c2,0,0,0,0,0,0,0,0.354924,0,0.483722,0,0,0,0,0,0.161354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838754,0,0,0.161246,0,0,0,0,0,0.161366,0,0.354923,0,0.483711,0.161246,0,0,0,0,0,0,0,0,0,0.838754,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0.896079,0.00401502,0,0,0,0,0.099906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991058,0,0.00894164,0,0.099906,0,0,0,0.896079,0.00401502,0,0,0,0.00894164,0,0,0,0,0,0,0,0,0,0.991058,0.571907,0.428093,0,0,0,0,0.099906,0,0,0,0.00401502,0,0.896079
c2,0,0,0,0.430859,0,0.466663,0,0,0,0,0,0.102478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430908,0,0.466636,0,0.102456,0,0.102453,0,0.430913,0,0.466633,0,0,0,0,0.100701,0,0,0,0,0,0,0,0,0,0.899299,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0.265437,0.647696,0,0,0,0,0,0,0,0,0,0,0.0868677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912991,0,0.0870088,0,0,0,0,0,0.265484,0.647754,0.086763,0,0,0,0,0,0,0,0,0,0,0.912991,0,0.0870088,0.646767,0.353233,0,0,0.0867739,0,0,0,0,0,0.647747,0,0.265479
c2,0,0,0,0,0,0,0,0,0.371578,0,0.485555,0,0,0,0,0,0,0.142866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371584,0.485545,0,0.142871,0.485544,0,0,0,0,0,0,0.142871,0.371585,0,0,0,0,0,0,0.142871,0,0,0.485545,0,0.371584,0.857175,0.142825,0.142871,0,0,0,0,0,0,0.371584,0.485545,0,0
c2,0,0,0,0,0,0.666667,0,1.51484e-008,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,1.60721e-008,0,0,0.333333,0,0.333333,0,0,0,0.666667,0,1.61971e-008,0,0,0.0705398,0,0,0,0,0,0,0,0,0,0.92946,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0.108126,0.0523294,0.483153,0.268886,0,0.0875046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79118e-007,0,0,0,0,0.050547,0.115758,0,0.833695,0,2.04707e-007,0,0,0,0.108125,0.0523293,0.483153,0.268889,0,0.0875033,0,1.79118e-007,0,0,0,0,0.050547,0.115758,0,0.833695,0,2.04707e-007,0.344496,0.655504,0,0.0938177,0.0525118,0.113295,0,0,0,0,0.531211,0,0.209165
c2,0,0,0,0,0.295813,0,0,0.704187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295813,0.704187,0,0,0,0,0,0,0.295813,0,0,0.704187,0,0,0,0,0,0,0,0,0,0,0,0,1,0.590539,0.409461,0,0,0,0,0,0,0,0.295813,0,0,0.704187
c2,0,0,0,0,0.821535,0,0,0,0,0,0,0,0.178465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821535,0,0,0.178465,0,0,0.178465,0,0.821535,0,0,0,0,0,0.0959008,0,0,0,0,0,0,0,0,0,0.904099,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,0,1,0,0,0.25,0,0,0,0,0,0,0,0.75
c2,0,0,0,0,0,0,0.193611,0.236709,0,0.397762,0,0,0,0,0,0,0,0,0,0,0.171918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193632,0.634482,0,0,0.171885,0.171914,0,0,0,0,0,0.193613,0.236714,0,0.39776,0.171891,0,0,0,0,0,0,0,0,0,0.828109,0.321709,0.678291,0,0,0,0.171885,0,0,0,0.634482,0,0,0.193632
c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0.220705,0.272901,0,0.337788,0.0517912,0,0,0,0,0,0,0,0,0,0.116814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24986,0.360852,0.277859,0,0.11143,0,0,0,0,0,0.220687,0.272931,0,0.33781,0.168571,0,0,0,0,0,0,0.789473,0,0,0,0.210527,0.157973,0.842027,0.0648406,0.0521877,0.116976,0,0,0,0,0.337487,0.428509,0,0
c2,0,0,0,0,0,0.171211,0.464701,0.205836,0,0.036038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937451,0,0.554659,0.0468726,0.195347,0,0.109377,0,0,0,0.00773097,0.00773097,0.286406,0.469969,0.189479,0,0.038684,0,0,0.122854,0,0,0,0.0701498,0,0.484522,0,0.322474,0.698925,0.301075,0,0.0648867,0.072099,0,0.122257,0,0.356063,0,0.114329,0,0.270365
c2,0,0,0,0,0,0.666667,0,1.51484e-008,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,1.60721e-008,0,0,0.333333,0,0.333333,0,0,0,0.666667,0,1.61971e-008,0,0,0.0705398,0,0,0,0,0,0,0,0,0,0.92946,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0,0.356432,0,0,0.555008,0,0,0,0,0,0.0885602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911545,0,0.0884551,0,0,0,0,0,0.088544,0.356474,0,0,0.554982,0.0884551,0,0,0,0,0,0,0,0,0,0.911545,0.557891,0.442109,0,0,0,0,0,0,0.0885457,0,0.35647,0,0.554985
c2,0,0,0,0,0.367061,0.632938,0,0,0,0,0,0,0,0,0,0,0,4.55346e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367061,0.632938,0,4.55346e-007,0,0,0,0,0.367061,0.632938,0,4.55346e-007,0,0,0,0,0,0,0,0,0,0.367061,0.632938,0,4.55346e-007,0,1,0,0,4.55346e-007,0,0,0,0,0.367061,0,0,0.632938
c2,0,0,0,0,0.236954,0,0.499991,0.117262,0,0,0,0,0,0,0,0,0,0,0,0,0.145793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414094,0,0.118533,0.311382,0,0.15599,0.145794,0,0,0,0.236953,0,0.499996,0.117258,0,0,0.144901,0,0,0,0,0,0.30845,0.121951,0,0,0.424698,0.785467,0.214533,0,0.117144,0,0,0,0,0.309273,0,0,0.145966,0.427616
c2,0,0,0,0.262508,0.737492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262508,0.737492,0,0,0,0,0,0,0.262508,0.737492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.63252e-010,1,0,0,0,0,0,0,0,0.737492,0,0,0.262508
